date,name,circulation_a,management_circulation,non_circulation_a,total_a,total
2016/9/14,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/19,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/20,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/21,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/22,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/23,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/26,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/27,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/28,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/29,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/9/30,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/10,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/11,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/12,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/13,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/14,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/17,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/18,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/19,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/20,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/21,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/24,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/25,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/26,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/27,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/28,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/10/31,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/1,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/2,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/3,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/4,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/7,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/8,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/9,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/10,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/11,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/14,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/15,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/16,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/17,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/18,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/21,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/22,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/23,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/24,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/25,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/28,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/29,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/11/30,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/1,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/2,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/5,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/6,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/7,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/8,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/9,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/12,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/13,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/14,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/15,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/16,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/19,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/20,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/21,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/22,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/23,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/26,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/27,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/28,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/29,浦发银行,20518818557,,1099461365,21618279922,21618279922
2016/12/30,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/3,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/4,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/5,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/6,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/9,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/10,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/11,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/12,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/13,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/16,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/17,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/18,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/19,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/20,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/23,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/24,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/25,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/1/26,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/3,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/6,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/7,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/8,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/9,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/10,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/13,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/14,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/15,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/16,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/17,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/20,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/21,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/22,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/23,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/24,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/27,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/2/28,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/1,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/2,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/3,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/6,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/7,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/8,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/9,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/10,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/13,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/14,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/15,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/16,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/17,浦发银行,20518818557,,1099461365,21618279922,21618279922
2017/3/20,浦发银行,21618279922,,0,21618279922,21618279922
2017/3/21,浦发银行,21618279922,,0,21618279922,21618279922
2017/3/22,浦发银行,21618279922,,0,21618279922,21618279922
2017/3/23,浦发银行,21618279922,,0,21618279922,21618279922
2017/3/24,浦发银行,21618279922,,0,21618279922,21618279922
2017/3/27,浦发银行,21618279922,,0,21618279922,21618279922
2017/3/28,浦发银行,21618279922,,0,21618279922,21618279922
2017/3/29,浦发银行,21618279922,,0,21618279922,21618279922
2017/3/30,浦发银行,21618279922,,0,21618279922,21618279922
2017/3/31,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/5,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/6,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/7,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/10,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/11,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/12,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/13,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/14,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/17,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/18,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/19,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/20,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/21,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/24,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/25,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/26,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/27,浦发银行,21618279922,,0,21618279922,21618279922
2017/4/28,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/2,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/3,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/4,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/5,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/8,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/9,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/10,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/11,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/12,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/15,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/16,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/17,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/18,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/19,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/22,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/23,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/24,浦发银行,21618279922,,0,21618279922,21618279922
2017/5/25,浦发银行,28103763899,,0,28103763899,28103763899
2017/5/26,浦发银行,28103763899,,0,28103763899,28103763899
2017/5/31,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/1,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/2,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/5,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/6,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/7,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/8,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/9,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/12,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/13,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/14,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/15,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/16,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/19,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/20,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/21,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/22,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/23,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/26,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/27,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/28,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/29,浦发银行,28103763899,,0,28103763899,28103763899
2017/6/30,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/3,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/4,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/5,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/6,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/7,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/10,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/11,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/12,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/13,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/14,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/17,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/18,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/19,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/20,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/21,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/24,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/25,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/26,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/27,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/28,浦发银行,28103763899,,0,28103763899,28103763899
2017/7/31,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/1,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/2,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/3,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/4,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/7,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/8,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/9,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/10,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/11,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/14,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/15,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/16,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/17,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/18,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/21,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/22,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/23,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/24,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/25,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/28,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/29,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/30,浦发银行,28103763899,,0,28103763899,28103763899
2017/8/31,浦发银行,28103763899,,0,28103763899,28103763899
2017/9/1,浦发银行,28103763899,,0,28103763899,28103763899
2017/9/4,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/5,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/6,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/7,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/8,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/11,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/12,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/13,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/14,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/15,浦发银行,28103763899,,1248316498,29352080397,29352080397
2017/9/18,浦发银行,28103763899,,1248316498,29352080397,29352080397
