date,name,today,week,month,three_month,six_month,year,current_year,total
2016/7/18,贵州茅台,0.1859,0.2961,0.2764,0.2364,0.2481,0.2649,0.2463,0.5647
2016/7/19,贵州茅台,0.3298,0.2775,0.2788,0.2399,0.2469,0.2651,0.2469,0.5646
2016/7/20,贵州茅台,0.1412,0.2206,0.2784,0.2379,0.2454,0.2635,0.2461,0.5645
2016/7/21,贵州茅台,0.2628,0.2266,0.2842,0.2383,0.2461,0.2629,0.2463,0.5644
2016/7/22,贵州茅台,0.2298,0.2299,0.2871,0.2374,0.2465,0.2615,0.2461,0.5643
2016/7/25,贵州茅台,0.1881,0.2303,0.2968,0.2373,0.2472,0.2594,0.2457,0.5642
2016/7/26,贵州茅台,0.283,0.221,0.2962,0.2399,0.248,0.2595,0.246,0.5642
2016/7/27,贵州茅台,0.3123,0.2552,0.2874,0.2431,0.2486,0.2583,0.2465,0.5641
2016/7/28,贵州茅台,0.3156,0.2658,0.2929,0.246,0.2501,0.2567,0.247,0.564
2016/7/29,贵州茅台,0.2309,0.266,0.2932,0.2438,0.2505,0.2555,0.2468,0.5639
2016/8/1,贵州茅台,0.2524,0.2788,0.2949,0.244,0.2513,0.2549,0.2469,0.5638
2016/8/2,贵州茅台,0.2113,0.2645,0.2911,0.2435,0.2519,0.2548,0.2466,0.5637
2016/8/3,贵州茅台,0.1914,0.2403,0.2868,0.2394,0.2524,0.2538,0.2463,0.5636
2016/8/4,贵州茅台,0.1735,0.2119,0.2841,0.2386,0.2528,0.2525,0.2458,0.5635
2016/8/5,贵州茅台,0.1617,0.198,0.2767,0.2394,0.2532,0.2518,0.2452,0.5634
2016/8/8,贵州茅台,0.1752,0.1826,0.257,0.2388,0.2525,0.251,0.2447,0.5633
2016/8/9,贵州茅台,0.3128,0.2029,0.2595,0.2402,0.253,0.2512,0.2452,0.5632
2016/8/10,贵州茅台,0.1667,0.198,0.2555,0.2386,0.2523,0.2501,0.2446,0.5631
2016/8/11,贵州茅台,0.2543,0.2141,0.2466,0.2365,0.2524,0.2495,0.2447,0.563
2016/8/12,贵州茅台,0.1859,0.219,0.2363,0.237,0.2518,0.2487,0.2443,0.5629
2016/8/15,贵州茅台,0.2715,0.2382,0.2303,0.2378,0.2528,0.2487,0.2445,0.5628
2016/8/16,贵州茅台,0.7035,0.3164,0.2518,0.246,0.2571,0.2506,0.2475,0.5629
2016/8/17,贵州茅台,0.3483,0.3527,0.256,0.25,0.2586,0.2502,0.2481,0.5628
2016/8/18,贵州茅台,0.2468,0.3512,0.2586,0.2503,0.2594,0.2496,0.2481,0.5627
2016/8/19,贵州茅台,0.1524,0.3445,0.2509,0.2501,0.2597,0.2486,0.2475,0.5626
2016/8/22,贵州茅台,0.1657,0.3233,0.2525,0.2495,0.2592,0.2465,0.247,0.5625
2016/8/23,贵州茅台,0.1585,0.2143,0.2483,0.2497,0.2581,0.2461,0.2464,0.5624
2016/8/24,贵州茅台,0.1813,0.1809,0.2453,0.251,0.2575,0.244,0.246,0.5623
2016/8/25,贵州茅台,0.2019,0.172,0.246,0.252,0.2566,0.2408,0.2458,0.5622
2016/8/26,贵州茅台,0.1706,0.1756,0.2411,0.2524,0.2561,0.2385,0.2453,0.5621
2016/8/29,贵州茅台,0.3029,0.2031,0.2376,0.2555,0.2555,0.235,0.2456,0.562
2016/8/30,贵州茅台,0.1685,0.2051,0.2344,0.2544,0.2548,0.2347,0.2452,0.5619
2016/8/31,贵州茅台,0.3216,0.2331,0.2382,0.2527,0.2554,0.234,0.2456,0.5618
2016/9/1,贵州茅台,0.1368,0.2201,0.2332,0.2521,0.2543,0.2317,0.245,0.5617
2016/9/2,贵州茅台,0.1478,0.2155,0.2304,0.2514,0.2525,0.2288,0.2444,0.5616
2016/9/5,贵州茅台,0.1524,0.1854,0.2346,0.2457,0.2478,0.2285,0.2438,0.5615
2016/9/6,贵州茅台,0.1642,0.1846,0.2314,0.2436,0.2471,0.2282,0.2434,0.5614
2016/9/7,贵州茅台,0.236,0.1674,0.2316,0.245,0.2465,0.2282,0.2433,0.5613
2016/9/8,贵州茅台,0.133,0.1667,0.2297,0.2441,0.2459,0.2276,0.2427,0.5611
2016/9/9,贵州茅台,0.1291,0.1629,0.2217,0.2423,0.2459,0.227,0.242,0.561
2016/9/12,贵州茅台,0.3044,0.1933,0.2285,0.2433,0.2476,0.2278,0.2424,0.561
2016/9/13,贵州茅台,0.1294,0.1864,0.2239,0.2407,0.2467,0.2274,0.2417,0.5608
2016/9/14,贵州茅台,0.1475,0.1687,0.2206,0.2398,0.245,0.2252,0.2412,0.5607
2016/9/19,贵州茅台,0.1023,0.1264,0.1818,0.24,0.2416,0.2241,0.2404,0.5606
2016/9/20,贵州茅台,0.2778,0.1759,0.1866,0.242,0.2418,0.2243,0.2406,0.5605
2016/9/21,贵州茅台,0.3108,0.2303,0.1925,0.2447,0.2419,0.225,0.241,0.5604
2016/9/22,贵州茅台,0.2357,0.2316,0.1958,0.2458,0.2411,0.2255,0.241,0.5604
2016/9/23,贵州茅台,0.1009,0.2055,0.1931,0.2457,0.2405,0.2251,0.2402,0.5602
2016/9/26,贵州茅台,0.2959,0.2442,0.1998,0.2478,0.238,0.226,0.2405,0.5602
2016/9/27,贵州茅台,0.1426,0.2172,0.197,0.2421,0.2373,0.2257,0.2399,0.56
2016/9/28,贵州茅台,0.178,0.1906,0.1961,0.2419,0.2356,0.226,0.2396,0.5599
2016/9/29,贵州茅台,0.1887,0.1812,0.1906,0.2413,0.2348,0.2262,0.2393,0.5598
2016/9/30,贵州茅台,0.2357,0.2082,0.1938,0.2403,0.2349,0.2268,0.2393,0.5597
2016/10/10,贵州茅台,0.168,0.168,0.2013,0.231,0.2351,0.2268,0.2389,0.5596
2016/10/11,贵州茅台,0.3322,0.2501,0.21,0.2288,0.23,0.2272,0.2394,0.5596
2016/10/12,贵州茅台,0.1535,0.2179,0.1999,0.2243,0.2297,0.2262,0.239,0.5594
2016/10/13,贵州茅台,0.1285,0.1956,0.1999,0.2192,0.2272,0.2262,0.2384,0.5593
2016/10/14,贵州茅台,0.101,0.1767,0.1968,0.217,0.2261,0.2262,0.2377,0.5592
2016/10/17,贵州茅台,0.1509,0.1732,0.1939,0.216,0.2261,0.2265,0.2372,0.5591
2016/10/18,贵州茅台,0.2419,0.1552,0.1967,0.2169,0.2269,0.2266,0.2372,0.559
2016/10/19,贵州茅台,0.1124,0.147,0.1973,0.2132,0.2269,0.2262,0.2366,0.5589
2016/10/20,贵州茅台,0.1121,0.1437,0.1876,0.2127,0.2256,0.2262,0.2359,0.5587
2016/10/21,贵州茅台,0.0914,0.1417,0.1747,0.2098,0.2244,0.2258,0.2352,0.5586
2016/10/24,贵州茅台,0.2089,0.1534,0.1776,0.2095,0.2238,0.225,0.235,0.5585
2016/10/25,贵州茅台,0.3484,0.1746,0.1877,0.2122,0.225,0.2255,0.2356,0.5585
2016/10/26,贵州茅台,0.3727,0.2267,0.1922,0.2137,0.2271,0.2256,0.2363,0.5584
2016/10/27,贵州茅台,0.2623,0.2567,0.1992,0.2129,0.2284,0.226,0.2365,0.5583
2016/10/28,贵州茅台,0.1603,0.2705,0.1982,0.2102,0.2286,0.2261,0.2361,0.5582
2016/10/31,贵州茅台,0.347,0.2981,0.2057,0.2122,0.2284,0.2276,0.2366,0.5582
2016/11/1,贵州茅台,0.1553,0.2595,0.2028,0.2105,0.2278,0.2273,0.2362,0.558
2016/11/2,贵州茅台,0.1643,0.2179,0.2006,0.2098,0.2273,0.2275,0.2359,0.5579
2016/11/3,贵州茅台,0.1488,0.1951,0.1979,0.209,0.2248,0.2273,0.2354,0.5578
2016/11/4,贵州茅台,0.1641,0.1959,0.1962,0.2089,0.2243,0.227,0.2351,0.5577
2016/11/7,贵州茅台,0.1277,0.1521,0.193,0.2083,0.2246,0.2261,0.2346,0.5576
2016/11/8,贵州茅台,0.2722,0.1754,0.1966,0.2099,0.2249,0.2263,0.2347,0.5575
2016/11/9,贵州茅台,0.2389,0.1903,0.1984,0.2087,0.2251,0.2259,0.2348,0.5574
2016/11/10,贵州茅台,0.1417,0.1889,0.1973,0.2083,0.2241,0.2256,0.2343,0.5573
2016/11/11,贵州茅台,0.2858,0.2133,0.1952,0.2088,0.2232,0.226,0.2346,0.5572
2016/11/14,贵州茅台,0.3178,0.2513,0.2107,0.211,0.2246,0.2268,0.235,0.5572
2016/11/15,贵州茅台,0.1948,0.2358,0.21,0.2097,0.2243,0.2266,0.2348,0.5571
2016/11/16,贵州茅台,0.1067,0.2094,0.2055,0.1996,0.2238,0.2263,0.2342,0.557
2016/11/17,贵州茅台,0.146,0.2102,0.2053,0.1962,0.2242,0.2262,0.2338,0.5568
2016/11/18,贵州茅台,0.1543,0.1839,0.2015,0.1946,0.2236,0.2262,0.2334,0.5567
2016/11/21,贵州茅台,0.2076,0.1619,0.2155,0.1956,0.2241,0.2267,0.2333,0.5566
2016/11/22,贵州茅台,0.2104,0.165,0.2153,0.1963,0.224,0.2266,0.2332,0.5565
2016/11/23,贵州茅台,0.2708,0.1978,0.2177,0.1982,0.225,0.2271,0.2333,0.5565
2016/11/24,贵州茅台,0.3111,0.2308,0.2221,0.2004,0.2268,0.2277,0.2337,0.5564
2016/11/25,贵州茅台,0.1781,0.2356,0.2147,0.2,0.2271,0.2276,0.2334,0.5563
2016/11/28,贵州茅台,0.3921,0.2725,0.216,0.2038,0.2301,0.229,0.2342,0.5562
2016/11/29,贵州茅台,0.4683,0.3241,0.2274,0.2066,0.232,0.23,0.2352,0.5562
2016/11/30,贵州茅台,0.213,0.3125,0.2268,0.2073,0.2318,0.2298,0.2351,0.5561
2016/12/1,贵州茅台,0.2224,0.2948,0.2244,0.2068,0.2306,0.2301,0.2351,0.556
2016/12/2,贵州茅台,0.2438,0.3079,0.228,0.2085,0.231,0.2295,0.2351,0.5559
2016/12/5,贵州茅台,0.3348,0.2965,0.2399,0.2116,0.2295,0.2304,0.2355,0.5559
2016/12/6,贵州茅台,0.3098,0.2648,0.2431,0.2141,0.2296,0.2307,0.2359,0.5558
2016/12/7,贵州茅台,0.2012,0.2624,0.2464,0.2135,0.23,0.2309,0.2357,0.5557
2016/12/8,贵州茅台,0.4337,0.3047,0.2538,0.2187,0.232,0.2321,0.2366,0.5557
2016/12/9,贵州茅台,0.2746,0.3108,0.2554,0.2212,0.2324,0.2328,0.2367,0.5556
2016/12/12,贵州茅台,0.4007,0.324,0.2663,0.2229,0.2337,0.2345,0.2375,0.5556
2016/12/13,贵州茅台,0.3326,0.3285,0.2693,0.2264,0.234,0.2349,0.2379,0.5555
2016/12/14,贵州茅台,0.255,0.3393,0.2664,0.2282,0.2344,0.2353,0.2379,0.5554
2016/12/15,贵州茅台,0.3121,0.315,0.2718,0.2297,0.2352,0.2361,0.2383,0.5553
2016/12/16,贵州茅台,0.1994,0.2999,0.276,0.2292,0.2355,0.2362,0.2381,0.5553
2016/12/19,贵州茅台,0.2426,0.2683,0.2864,0.2315,0.2359,0.2365,0.2381,0.5552
2016/12/20,贵州茅台,0.2454,0.2509,0.2845,0.231,0.2366,0.2365,0.2381,0.5551
2016/12/21,贵州茅台,0.1967,0.2392,0.284,0.2291,0.2372,0.2354,0.238,0.555
2016/12/22,贵州茅台,0.1168,0.2002,0.2798,0.2271,0.2368,0.2349,0.2375,0.5549
2016/12/23,贵州茅台,0.2475,0.2098,0.2787,0.2295,0.2379,0.2352,0.2375,0.5548
2016/12/26,贵州茅台,0.207,0.2027,0.2785,0.228,0.2382,0.2361,0.2374,0.5547
2016/12/27,贵州茅台,0.1597,0.1856,0.2731,0.2283,0.2354,0.2358,0.2371,0.5546
2016/12/28,贵州茅台,0.1423,0.1747,0.2618,0.2277,0.235,0.2356,0.2367,0.5545
2016/12/29,贵州茅台,0.169,0.1851,0.2482,0.2274,0.2346,0.2357,0.2364,0.5544
2016/12/30,贵州茅台,0.2761,0.1908,0.2511,0.2281,0.2344,0.2362,0.2365,0.5543
2017/1/3,贵州茅台,0.1653,0.1882,0.2487,0.227,0.234,0.2363,0.1653,0.5542
2017/1/4,贵州茅台,0.5195,0.2825,0.261,0.2318,0.2363,0.2378,0.3424,0.5542
2017/1/5,贵州茅台,0.332,0.3232,0.2609,0.2334,0.2363,0.2381,0.3389,0.5541
2017/1/6,贵州茅台,0.5421,0.3897,0.2714,0.2382,0.2377,0.2396,0.3897,0.5541
2017/1/9,贵州茅台,0.2818,0.3681,0.2672,0.2389,0.2356,0.24,0.3681,0.554
2017/1/10,贵州茅台,0.2526,0.3856,0.2665,0.2402,0.2358,0.24,0.3489,0.5539
2017/1/11,贵州茅台,0.1879,0.3193,0.2629,0.2379,0.2336,0.2398,0.3259,0.5538
2017/1/12,贵州茅台,0.1415,0.2812,0.2511,0.2377,0.2313,0.2391,0.3028,0.5537
2017/1/13,贵州茅台,0.1455,0.2019,0.2426,0.238,0.2291,0.2388,0.2854,0.5536
2017/1/16,贵州茅台,0.2934,0.2042,0.2432,0.241,0.2297,0.2389,0.2862,0.5535
2017/1/17,贵州茅台,0.2801,0.2097,0.245,0.243,0.2301,0.2391,0.2856,0.5535
2017/1/18,贵州茅台,0.3662,0.2454,0.2505,0.2449,0.2316,0.2397,0.2923,0.5534
2017/1/19,贵州茅台,0.2271,0.2625,0.2498,0.2466,0.2307,0.2387,0.2873,0.5533
2017/1/20,贵州茅台,0.1699,0.2673,0.2464,0.2475,0.231,0.2381,0.2789,0.5532
2017/1/23,贵州茅台,0.2594,0.2605,0.2559,0.2501,0.2309,0.2387,0.2776,0.5531
2017/1/24,贵州茅台,0.2143,0.2474,0.2539,0.2502,0.2308,0.2386,0.2737,0.5531
2017/1/25,贵州茅台,0.183,0.2107,0.2507,0.2476,0.2308,0.2389,0.2683,0.553
2017/1/26,贵州茅台,0.3011,0.2255,0.255,0.2465,0.2309,0.2394,0.2701,0.5529
2017/2/3,贵州茅台,0.1667,0.1667,0.2702,0.2492,0.2293,0.241,0.2647,0.5528
2017/2/6,贵州茅台,0.1248,0.1457,0.2247,0.2486,0.2295,0.2415,0.2577,0.5527
2017/2/7,贵州茅台,0.1633,0.1516,0.2211,0.2492,0.2289,0.2411,0.2532,0.5526
2017/2/8,贵州茅台,0.152,0.1517,0.2173,0.2472,0.2287,0.2408,0.2486,0.5524
2017/2/9,贵州茅台,0.1857,0.1585,0.2119,0.2463,0.2276,0.2405,0.2459,0.5523
2017/2/10,贵州茅台,0.1915,0.1635,0.2085,0.2471,0.2278,0.2403,0.2436,0.5522
2017/2/13,贵州茅台,0.4266,0.2238,0.2316,0.2495,0.2297,0.2411,0.2509,0.5522
2017/2/14,贵州茅台,0.2114,0.2334,0.2304,0.2477,0.2295,0.241,0.2494,0.5521
2017/2/15,贵州茅台,0.209,0.2448,0.2292,0.2479,0.229,0.2412,0.2479,0.552
2017/2/16,贵州茅台,0.1404,0.2358,0.2207,0.2485,0.2243,0.2412,0.2441,0.5519
2017/2/17,贵州茅台,0.2317,0.2438,0.218,0.2499,0.2233,0.2414,0.2436,0.5518
2017/2/20,贵州茅台,0.4924,0.257,0.2283,0.2555,0.226,0.2434,0.2519,0.5518
2017/2/21,贵州茅台,0.2206,0.2588,0.2279,0.2558,0.2259,0.2433,0.2509,0.5517
2017/2/22,贵州茅台,0.2956,0.2761,0.2316,0.2572,0.227,0.2436,0.2523,0.5517
2017/2/23,贵州茅台,0.1857,0.2852,0.2275,0.2558,0.2272,0.2431,0.2503,0.5516
2017/2/24,贵州茅台,0.1408,0.267,0.2235,0.2529,0.2269,0.2426,0.2471,0.5514
2017/2/27,贵州茅台,0.2022,0.209,0.22,0.2533,0.2274,0.2422,0.2458,0.5513
2017/2/28,贵州茅台,0.2187,0.2086,0.2199,0.2504,0.2273,0.2421,0.245,0.5513
2017/3/1,贵州茅台,0.1747,0.1844,0.2176,0.2465,0.2267,0.2412,0.2431,0.5512
2017/3/2,贵州茅台,0.176,0.1825,0.2155,0.2453,0.2269,0.2403,0.2414,0.5511
2017/3/3,贵州茅台,0.1127,0.1768,0.2128,0.2431,0.2259,0.2395,0.2381,0.5509
2017/3/6,贵州茅台,0.1817,0.1727,0.2156,0.2393,0.2267,0.2374,0.2367,0.5508
2017/3/7,贵州茅台,0.3685,0.2027,0.2259,0.2422,0.2279,0.2377,0.2399,0.5508
2017/3/8,贵州茅台,0.1277,0.1933,0.2247,0.2369,0.2278,0.2373,0.2372,0.5507
2017/3/9,贵州茅台,0.1863,0.1954,0.2247,0.2354,0.2283,0.2376,0.236,0.5506
2017/3/10,贵州茅台,0.326,0.238,0.2314,0.2369,0.2291,0.238,0.2381,0.5505
2017/3/13,贵州茅台,0.2203,0.2458,0.2211,0.2322,0.2293,0.2384,0.2377,0.5504
2017/3/14,贵州茅台,0.1625,0.2046,0.2187,0.2306,0.2294,0.2376,0.236,0.5503
2017/3/15,贵州茅台,0.2002,0.2191,0.2182,0.2286,0.2292,0.2372,0.2353,0.5502
2017/3/16,贵州茅台,0.1992,0.2217,0.2212,0.2286,0.2289,0.2373,0.2345,0.5501
2017/3/17,贵州茅台,0.2762,0.2117,0.2234,0.2294,0.2293,0.2375,0.2354,0.5501
2017/3/20,贵州茅台,0.2511,0.2179,0.2113,0.2293,0.2301,0.2362,0.2357,0.55
2017/3/21,贵州茅台,0.3858,0.2625,0.2196,0.2326,0.2308,0.2365,0.2386,0.5499
2017/3/22,贵州茅台,0.3625,0.295,0.2229,0.2368,0.2319,0.2366,0.241,0.5499
2017/3/23,贵州茅台,0.2747,0.3101,0.2274,0.2373,0.2333,0.2371,0.2417,0.5498
2017/3/24,贵州茅台,0.265,0.3078,0.2336,0.2377,0.2336,0.2361,0.2421,0.5497
2017/3/27,贵州茅台,0.4274,0.3431,0.2449,0.2429,0.2355,0.2364,0.2455,0.5497
2017/3/28,贵州茅台,0.3279,0.3315,0.2503,0.2461,0.2368,0.2362,0.2469,0.5496
2017/3/29,贵州茅台,0.2969,0.3184,0.2525,0.2483,0.2377,0.2362,0.2478,0.5496
2017/3/30,贵州茅台,0.2517,0.3138,0.2525,0.2479,0.2378,0.2363,0.2479,0.5495
2017/3/31,贵州茅台,0.1948,0.2997,0.25,0.247,0.2374,0.2365,0.247,0.5494
2017/4/5,贵州茅台,0.3247,0.2571,0.2672,0.2435,0.2382,0.2372,0.2483,0.5493
2017/4/6,贵州茅台,0.2297,0.2498,0.2695,0.238,0.2381,0.2365,0.248,0.5492
2017/4/7,贵州茅台,0.1918,0.2488,0.2611,0.2372,0.2377,0.2365,0.2471,0.5491
2017/4/10,贵州茅台,0.2298,0.244,0.267,0.236,0.2382,0.2367,0.2468,0.5491
2017/4/11,贵州茅台,0.3465,0.2645,0.2709,0.2388,0.2383,0.2342,0.2483,0.549
2017/4/12,贵州茅台,0.215,0.2426,0.2683,0.2401,0.2389,0.2343,0.2478,0.5489
2017/4/13,贵州茅台,0.3634,0.2693,0.2751,0.2439,0.2408,0.234,0.2496,0.5489
2017/4/14,贵州茅台,0.1882,0.2686,0.2763,0.243,0.2415,0.2338,0.2487,0.5488
2017/4/17,贵州茅台,0.2292,0.2685,0.2819,0.2412,0.2421,0.2342,0.2484,0.5487
2017/4/18,贵州茅台,0.3947,0.2781,0.2875,0.2417,0.2434,0.2352,0.2505,0.5486
2017/4/19,贵州茅台,0.2989,0.2949,0.2881,0.243,0.2449,0.2359,0.2512,0.5486
2017/4/20,贵州茅台,0.4017,0.3025,0.2953,0.247,0.2473,0.2365,0.2533,0.5485
2017/4/21,贵州茅台,0.3927,0.3434,0.2956,0.2495,0.2498,0.2371,0.2552,0.5485
2017/4/24,贵州茅台,0.3983,0.3773,0.3002,0.2526,0.2513,0.2376,0.2572,0.5485
2017/4/25,贵州茅台,0.6065,0.4196,0.3155,0.26,0.2534,0.2393,0.2619,0.5485
2017/4/26,贵州茅台,0.4508,0.45,0.3219,0.2626,0.2541,0.2406,0.2644,0.5484
2017/4/27,贵州茅台,0.2248,0.4146,0.3123,0.262,0.2538,0.2411,0.2639,0.5484
2017/4/28,贵州茅台,0.3941,0.4149,0.3154,0.2642,0.2557,0.2422,0.2656,0.5483
2017/5/2,贵州茅台,0.1854,0.3138,0.3193,0.2629,0.2559,0.2414,0.2646,0.5482
